"unique_qu_ID","session_number","condition.x","exposure_nr","siblings","qu","qu_usable","qu1_qu2","qu_nr","resp_ID","t_start","t_end","Status","p_ID","erase","condition.y","exposure","room","view_access","exp_duration_original","exp_duration","anything_disturbing","thermal_sensation","thermal_satisfaction","air_qual_satisfaction","acoustics_satisfaction","overall_comfort","light_level_sensation","visual_comfort","glare_Osterhaus","glare_binary","glare_branch_accept","glare_likert4","glare_reflection_screen_likert4","glare_agreement5","colors_outside_agreement5","view_satisfaction_interval10__5only","work_all_day_changes__30only","work_all_day_changes_WHAT","work_all_day_changes_WHY","feel_happy","feel_sad","feel_tired","feel_anxious","feel_calm","feel_relaxed","feel_focused","feel_wide_awake","feel_connected_nature","feel_aware_time_of_day","stress_likert4","eye_dry_likert4","eye_blurry_likert4","eye_strain_likert4","exposure_name","comment","condition","desk_angle","subjectID","participants","LMK_name","max","dgp","av_lum","E_v","lum_backg","E_v_dir","dgi","ugr","vcp","cgi","lum_sources","omega_sources","Lveil","Lveil_cie","dgr","ugp","ugr_exp","dgi_mod","av_lum_pos","av_lum_pos2","med_lum","med_lum_pos","med_lum_pos2","ugp2","screen","glare_Osterhaus_bin","glare_likert4_bin","glare_agreement5_bin","glare_acceptable_bin","view_qr_nr"
"315_G1_1_Clear_q1",29,"G1","315_G1_1_Clear","301","yes",NA,"yes",1,68,2021-06-03 16:45:42,2021-06-03 16:51:12,"Complete",315,"keep","G1","Exposure 1","BP 2243 (end of the corridor)","yes","About 5 minutes","05min","i have a ray of light going very close to my face at the moment",5,1,1,0,3,"Slightly high","Uncomfortable","Disturbing","Yes","Just unacceptable","Moderately","Not at all","Disagree","Agree",7,NA,NA,NA,"Disagree","Disagree","Strongly agree","Disagree","Agree","Neither agree nor disagree","Disagree","Strongly disagree","Disagree","Strongly agree",1,0,1,2,"315_G1_1_Clear_q1-scrON",NA,"G1",NA,"315","p315-316","20210603-165610-920",13514500,0.396541,508.751171,1776.204085,246.454917,1001.943117,23.463957,36.125546,2.54964,40.309689,14511.519932,0.111474,174.240005,5.951705,541.505249,"1.17408","20.826049999999999",23.64398,107.102063,6.282168,170.958984,31.484048,5.830919,0.765646,"scrON",1,1,1,NA,"yes & qu.1"
"315_G1_1_Clear_q2",29,"G1","315_G1_1_Clear","301","yes",NA,"yes",2,73,2021-06-03 17:14:50,2021-06-03 17:24:49,"Complete",315,"keep","G1","Exposure 1","BP 2243 (end of the corridor)","yes","About 30 minutes","30min","the glare from the sun is starting to hurt my eyes and i am experiencing slight discomfort from sitting down without moving for so long",6,0,-1,-1,2,"High","Very uncomfortable","Intolerable","Yes","Unacceptable","Very much","Not at all","Strongly disagree","Neither agree nor disagree",NA,"Yes, I would like the following changes:","put shutters on the windows,","the sun is shining into my exes at this moment and is making it very  hard to focus","Disagree","Agree","Agree","Agree","Strongly disagree","Strongly disagree","Strongly disagree","Disagree","Disagree","Agree",2,2,2,3,"315_G1_1_Clear_q2-scrON",NA,"G1",NA,"315","p315-316","20210603-172619-696",15716200,0.416811,517.746578,1856.707592,248.805021,1075.063553,24.744783,37.773304,2.813979,42.001575,15681.181148,0.101544,259.310394,7.790328,524.312805,"1.2276320000000001","21.467106000000001",24.85923,114.464995,6.282258,173.755859,31.431182,5.891994,0.784144,"scrON",1,1,1,NA,"yes & qu.2"
"315_G1_2_Blurr_q1",30,"G1","315_G1_2_Blurr","302","no",NA,"no",1,69,2021-06-03 17:31:53,2021-06-03 17:40:49,"Complete",315,"keep","G1","Exposure 2","BP 2229 (center of the building)","no","About 5 minutes","05min","no",5,1,-1,0,3,"Just right","Comfortable","Noticeable","Yes","Acceptable","Slightly","Not at all","Neither agree nor disagree","Strongly disagree",5,NA,NA,NA,"Strongly disagree","Neither agree nor disagree","Disagree","Disagree","Neither agree nor disagree","Agree","Strongly agree","Agree","Strongly disagree","Disagree",0,2,1,2,"315_G1_2_Blurr_q1-scrON",NA,"G1",NA,"315","p315-316","20210603-174212-307",12243600,0.410209,493.120546,1836.418423,282.909559,947.631817,24.613869,36.772602,3.247206,41.192238,15576.645746,0.090298,213.465042,6.22616,499.8414,"1.1951099999999999","20.709116000000002",24.87421,119.624398,7.048035,164.666016,31.320345,5.788103,0.773061,"scrON",0,0,0,NA,"no & qu.1"
"315_G1_2_Blurr_q2",30,"G1","315_G1_2_Blurr","302","yes",NA,"no",2,70,2021-06-03 17:57:53,2021-06-03 18:05:00,"Complete",315,"keep","G1","Exposure 2","BP 2229 (center of the building)","no","About 30 minutes","30min","no, the sun is covered by clouds now",5,2,-1,-1,3,"Slightly low","Very comfortable","Imperceptible","No",NA,"Not at all","Not at all","Strongly agree","Strongly disagree",NA,"I have no preference",NA,NA,"Disagree","Neither agree nor disagree","Disagree","Neither agree nor disagree","Disagree","Disagree","Agree","Agree","Strongly disagree","Strongly disagree",0,1,3,3,"315_G1_2_Blurr_q2-scrON",NA,"G1",NA,"315","p315-316","20210603-180907-630",49225,0.259362,147.748587,318.914624,100.0624,4.559318,19.237537,23.253407,44.342415,26.482435,3336.934986,0.040428,40.635372,0.073629,137.897263,"0.75573599999999996","15.906851",21.02927,32.078354,2.172309,78.836914,15.042741,2.45481,0.575652,"scrON",0,0,0,NA,"no & qu.2"
"316_G1_1_Blurr_q1",31,"G1","316_G1_1_Blurr","301","yes",NA,"yes",1,67,2021-06-03 16:40:50,2021-06-03 16:47:33,"Complete",316,"keep","G1","Exposure 1","BP 2229 (center of the building)","no","About 30 minutes","05min","Yes, the sun...",2,0,1,2,2,"Slightly high","Uncomfortable","Disturbing","Yes","Just unacceptable","Moderately","Slightly","Disagree","Neither agree nor disagree",NA,"Yes, I would like the following changes:","give some curtains on the window","because it's too shiny","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree",1,0,1,3,"316_G1_1_Blurr_q1-scrON",NA,"G1",NA,"316","p315-316","20210603-165344-912",14337900,0.387632,515.907845,1807.987871,285.033324,912.529261,22.716719,34.75861,3.195666,39.173149,16805.942828,0.089729,179.671844,4.288322,502.547424,"1.1296550000000001","20.071867000000001",23.075741,110.706908,6.616141,175.853516,34.475627,6.589354,0.749323,"scrON",1,1,1,NA,"no & qu.1"
"316_G1_1_Blurr_q2",31,"G1","316_G1_1_Blurr","301","yes",NA,"yes",2,72,2021-06-03 17:17:03,2021-06-03 17:26:20,"Complete",316,"keep","G1","Exposure 1","BP 2229 (center of the building)","no","About 30 minutes","30min","Defenitly yes",2,1,1,2,1,"Just right","Uncomfortable","Intolerable","Yes","Unacceptable","Very much","Slightly","Strongly disagree","Neither agree nor disagree",NA,"Yes, I would like the following changes:","close the shutters","Because of the glare","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree",1,0,1,3,"316_G1_1_Blurr_q2-scrON",NA,"G1",NA,"316","p315-316","20210603-173041-453",15716200,0.429727,562.274919,2101.89634,293.661606,1179.331183,24.72863,37.871605,2.034157,42.467541,15855.046071,0.111095,190.037201,7.369083,581.918396,"1.2308269999999999","20.901489000000002",24.88703,131.573832,7.60438,177.951172,34.46567,6.486375,0.785208,"scrON",1,1,1,NA,"no & qu.2"
"316_G1_2_Clear_q1",32,"G1","316_G1_2_Clear","302","no",NA,"no",1,74,2021-06-03 17:28:03,2021-06-03 17:43:17,"Complete",316,"keep","G1","Exposure 2","BP 2243 (end of the corridor)","yes","About 5 minutes","05min","Yes",3,1,1,2,1,"High","Uncomfortable","Intolerable","Yes","Unacceptable","Very much","Moderately","Strongly disagree","Neither agree nor disagree",4,NA,NA,NA,"Neither agree nor disagree","Disagree","Strongly disagree","Neither agree nor disagree","Agree","Disagree","Disagree","Disagree","Agree","Agree",2,0,1,3,"316_G1_2_Clear_q1-scrON",NA,"G1",NA,"316","p315-316","20210603-174459-796",14337900,0.426447,499.30959,1806.818573,262.784677,981.256149,25.346441,38.52203,2.770999,42.821514,17434.06241,0.082288,200.576111,6.898663,526.977234,"1.2519659999999999","20.993742000000001",25.517324,116.207107,6.55054,182.496094,33.99498,6.294925,0.792135,"scrON",1,1,1,NA,"yes & qu.1"
"316_G1_2_Clear_q2",32,"G1","316_G1_2_Clear","302","yes",NA,"no",2,71,2021-06-03 18:00:21,2021-06-03 18:07:14,"Complete",316,"keep","G1","Exposure 2","BP 2243 (end of the corridor)","yes","About 30 minutes","30min","Yes",3,2,2,2,3,"Just right","Comfortable","Disturbing","No",NA,"Slightly","Slightly","Agree","Neither agree nor disagree",NA,"No, even though I am somewhat uncomfortable",NA,NA,"Neither agree nor disagree","Neither agree nor disagree","Agree","Neither agree nor disagree","Agree","Disagree","Disagree","Disagree","Agree","Strongly agree",1,0,2,2,"316_G1_2_Clear_q2-scrON",NA,"G1",NA,"316","p315-316","20210603-181236-429",55669,0.248675,175.739382,485.633918,141.041942,42.537582,19.203934,22.647902,51.870991,25.860615,3094.533093,0.052557,97.166084,1.701622,119.517296,"0.73605699999999996","16.906759000000001",21.275639,48.337002,3.707365,84.780273,15.762703,2.614427,0.564795,"scrON",1,0,0,NA,"yes & qu.2"
"317_G1_1_Clear_q1",33,"G1","317_G1_1_Clear","311","yes",NA,"no",1,75,2021-06-04 16:47:48,2021-06-04 16:51:03,"Complete",317,"keep","G1","Exposure 1","BP 2243 (end of the corridor)","yes","About 5 minutes","05min","Slight glare from the sun, a bit of tension on my wrists as I am apparently a bit tall for this chair",5,1,1,2,3,"Slightly high","Comfortable","Noticeable","Yes","Acceptable","Moderately","Not at all","Disagree","Strongly agree",6,NA,NA,NA,"Neither agree nor disagree","Disagree","Agree","Disagree","Agree","Neither agree nor disagree","Agree","Disagree","Neither agree nor disagree","Strongly agree",0,0,1,1,"317_G1_1_Clear_q1-scrON","reflection (second glare source?)","G1",NA,"317","p317-318","20210604-165419-461",15161300,0.402943,489.101074,1885.474812,260.04914,1068.506331,22.730358,36.325771,6.470164,40.639698,25272.959096,0.064256,124.59127,7.184511,389.716125,"1.180588","17.216642",22.848677,110.277307,6.777779,135.998047,20.621957,3.971915,0.767961,"scrON",0,1,1,NA,"yes & qu.1"
"317_G1_1_Clear_q2",33,"G1","317_G1_1_Clear","311","no",NA,"no",2,78,2021-06-04 17:12:50,2021-06-04 17:22:25,"Complete",317,"keep","G1","Exposure 1","BP 2243 (end of the corridor)","yes","About 30 minutes","30min","The chair is not that comfy and my posture hurts my lower back Sun glare is becoming more and more disturbing The view on the parking lot isn't very relaxing",4,1,1,2,3,"Slightly high","Uncomfortable","Disturbing","Yes","Just unacceptable","Moderately","Not at all","Disagree","Agree",NA,"Yes, I would like the following changes:","Less glare from the sun","Despite the filter on the window, the glare from the sun tends to induce fatigue on my eyes  If that is the case after 30mn of exposure then I can safely say that a whole day in this environment would not be acceptable","Disagree","Agree","Agree","Neither agree nor disagree","Agree","Disagree","Agree","Disagree","Strongly disagree","Agree",0,0,1,2,"317_G1_1_Clear_q2-scrON","sun back","G1",NA,"317","p317-318","20210604-173117-685",15626700,0.430258,492.777528,2040.256515,262.502147,1215.581686,24.594202,38.437523,3.339777,42.821358,12362.224213,0.127043,181.282074,12.532964,495.10434,"1.24922","19.745518000000001",24.649387,130.85739,8.142482,144.388672,23.001987,4.360783,0.791246,"scrON",1,1,1,NA,"yes & qu.2"
"317_G1_2_Blurr_q1",34,"G1","317_G1_2_Blurr","312","yes",NA,"no",1,79,2021-06-04 17:39:19,2021-06-04 17:42:06,"Complete",317,"keep","G1","Exposure 2","BP 2229 (center of the building)","no","About 5 minutes","05min","Sun glare is disturbing The chair is not comfortable and my posture hurts my lower back I cannot see the outside world anymore",5,-1,1,2,2,"Just right","Uncomfortable","Disturbing","Yes","Just unacceptable","Moderately","Not at all","Disagree","Strongly disagree",0,NA,NA,NA,"Strongly disagree","Agree","Agree","Strongly agree","Agree","Disagree","Disagree","Disagree","Strongly disagree","Agree",0,0,1,2,"317_G1_2_Blurr_q1-scrON",NA,"G1",NA,"317","p317-318","20210604-174344-706",12959600,0.418859,453.336708,1962.769562,296.193441,1032.250409,24.32123,37.155739,5.23697,41.700985,19619.011906,0.068148,137.117462,7.613886,422.181946,"1.2075610000000001","17.499310999999999",24.480381,127.993926,8.240032,136.697266,21.555841,4.055542,0.777359,"scrON",1,1,1,NA,"no & qu.1"
"317_G1_2_Blurr_q2",34,"G1","317_G1_2_Blurr","312","no",NA,"no",2,81,2021-06-04 17:57:37,2021-06-04 18:05:53,"Complete",317,"keep","G1","Exposure 2","BP 2229 (center of the building)","no","About 30 minutes","30min","Sun glare is gone due to cloudy weather Chair is still uncomfortable, even worse Outside world still invisible and unattainable",4,1,1,2,2,"Slightly low","Uncomfortable","Noticeable","No",NA,"Not at all","Not at all","Disagree","Strongly disagree",NA,"Yes, I would like the following changes:","Outside world visible (removing the white panes at the bottom of the window)","Working an office job with no clear view to the outside world (where life actually begins once your shift is done) is quite disturbing and somewhat oppressive.","Strongly disagree","Agree","Agree","Agree","Agree","Disagree","Disagree","Strongly disagree","Strongly disagree","Agree",0,0,1,2,"317_G1_2_Blurr_q2-scrON",NA,"G1",NA,"317","p317-318","20210604-181353-437",383060,0.2604,98.052312,396.311688,108.976312,53.952503,17.743469,24.015972,34.436623,27.111074,17236.136772,0.003869,7.585012,0.426217,167.633163,"0.78051899999999996","5.6301300000000003",18.664022,31.869634,2.504258,40.64209,7.082936,1.392391,0.589105,"scrON",0,0,1,NA,"no & qu.2"
"318_G1_1_Blurr_q1",35,"G1","318_G1_1_Blurr","311","yes",NA,"no",1,76,2021-06-04 16:26:38,2021-06-04 16:49:38,"Complete",318,"keep","G1","Exposure 1","BP 2229 (center of the building)","no","About 5 minutes","05min","Yes,  Noise and no air movement. The fan provides too much air speed that bothers me. I need to open a window. It feels a bit bright as well.",4,-1,-1,-2,2,"Slightly high","Comfortable","Noticeable","Yes","Just acceptable","Moderately","Slightly","Disagree","Disagree",1,NA,NA,NA,"Disagree","Neither agree nor disagree","Neither agree nor disagree","Agree","Agree","Neither agree nor disagree","Disagree","Agree","Disagree","Agree",0,1,0,1,"318_G1_1_Blurr_q1-scrON","reflection (second glare source?)","G1",NA,"318","p317-318","20210604-165044-846",16092100,0.395371,461.388761,1820.005759,278.275083,945.778789,21.78224,35.523937,5.025306,39.912922,36630.093457,0.039147,98.50753,4.090421,428.648499,"1.154528","14.198510000000001",21.928099,106.7871,6.74525,135.298828,21.938722,4.20048,0.758572,"scrON",0,1,1,NA,"no & qu.1"
"318_G1_1_Blurr_q2",35,"G1","318_G1_1_Blurr","311","no",NA,"no",2,77,2021-06-04 17:09:27,2021-06-04 17:18:29,"Complete",318,"keep","G1","Exposure 1","BP 2229 (center of the building)","no","About 30 minutes","30min","Glare, too bright, noise, hot",6,-1,-1,-2,2,"High","Very uncomfortable","Disturbing","Yes","Unacceptable","Very much","Moderately","Disagree","Disagree",NA,"Yes, I would like the following changes:","close the blinds (glare), need some air","very uncomfortable. My eyes are tired","Disagree","Neither agree nor disagree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Disagree","Agree",2,2,2,2,"318_G1_1_Blurr_q2-scrON","clouds","G1",NA,"318","p317-318","20210604-172042-587",42244,0.185176,112.220766,426.416056,132.774869,9.291497,3.229997,5.248849,97.038597,8.483799,3270.068236,0.004146,1.078517,0.050542,29.74568,"0.17058799999999999","-0.56545699999999999",6.12234,35.341702,2.783459,57.860352,9.935095,1.895439,0.226555,"scrON",1,1,1,NA,"no & qu.2"
"318_G1_2_Clear_q1",36,"G1","318_G1_2_Clear","312","yes",NA,"no",1,80,2021-06-04 17:28:19,2021-06-04 17:40:29,"Complete",318,"keep","G1","Exposure 2","BP 2243 (end of the corridor)","yes","About 5 minutes","05min","no",4,1,1,1,3,"Slightly high","Comfortable","Noticeable","Yes","Acceptable","Slightly","Not at all","Agree","Agree",10,NA,NA,NA,"Neither agree nor disagree","Disagree","Agree","Disagree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree",0,1,0,1,"318_G1_2_Clear_q1-scrON",NA,"G1",NA,"318","p317-318","20210604-174103-070",15895200,0.442349,478.512019,2013.627592,258.582778,1201.265826,25.151459,39.61491,2.909512,43.963013,20026.624966,0.076975,169.967682,10.707915,518.556335,"1.287485","19.012426000000001",25.190193,123.965068,7.198983,127.607422,20.835495,3.906209,0.803346,"scrON",0,0,0,NA,"yes & qu.1"
"318_G1_2_Clear_q2",36,"G1","318_G1_2_Clear","312","no",NA,"no",2,82,2021-06-04 17:55:56,2021-06-04 18:02:17,"Complete",318,"keep","G1","Exposure 2","BP 2243 (end of the corridor)","yes","About 30 minutes","30min","yes light",4,1,1,-1,2,"Slightly high","Uncomfortable","Intolerable","Yes","Just unacceptable","Moderately","Very much","Disagree","Agree",NA,"Yes, I would like the following changes:","close blinds","close blinds  open a window","Neither agree nor disagree","Neither agree nor disagree","Strongly agree","Neither agree nor disagree","Disagree","Strongly disagree","Strongly disagree","Strongly disagree","Agree","Strongly agree",2,3,2,3,"318_G1_2_Clear_q2-scrON",NA,"G1",NA,"318","p317-318","20210604-180648-872",97734,0.203113,108.767243,449.590013,128.135793,47.039542,13.615724,15.982804,59.520107,19.158745,3409.562848,0.016117,8.907688,0.722454,103.210396,"0.51944100000000004","8.0196299999999994",15.76116,38.584806,3.180146,45.624023,8.039172,1.589148,0.43707,"scrON",1,1,1,NA,"yes & qu.2"
"319_NG_1_Clear_q1",37,"NG","319_NG_1_Clear","361","no",NA,"no",1,84,2021-06-09 12:38:57,2021-06-09 14:33:54,"Complete",319,"keep","NG","Exposure 1","BP 2243 (end of the corridor)","yes","About 5 minutes","05min","Bright light right in my face can disturb me, but right now it's not too brigth so I'm okay",4,1,1,1,3,"High","Uncomfortable","Noticeable","Yes","Just acceptable","Moderately","Not at all","Disagree","Neither agree nor disagree",5,NA,NA,NA,"Neither agree nor disagree","Disagree","Disagree","Strongly disagree","Agree","Neither agree nor disagree","Agree","Neither agree nor disagree","Disagree","Agree",0,0,0,0,"319_NG_1_Clear_q1-scrON",NA,"NG","45°","319","p319-320","20210609-143431-137",28998,0.411476,1146.879302,4125.388046,283.589949,3234.463933,18.437563,25.403105,20.604033,30.311699,6381.547452,0.796637,411.944336,16.645492,230.224442,"0.82560100000000003","24.702857999999999",17.471691,268.776308,15.14126,384.570312,75.056935,16.889938,0.612921,"scrON",0,1,1,NA,"yes & qu.1"
"319_NG_1_Clear_q2",37,"NG","319_NG_1_Clear","361","no",NA,"no",2,86,2021-06-09 14:56:24,2021-06-09 15:09:06,"Complete",319,"keep","NG","Exposure 1","BP 2243 (end of the corridor)","yes","About 30 minutes","30min","Still the same remark about the bright light coming into my face, whichh causes a bit of glare, but at this level it's a minor discomfort",4,1,1,-1,3,"High","Uncomfortable","Noticeable","Yes","Just acceptable","Slightly","Not at all","Disagree","Disagree",NA,"Yes, I would like the following changes:","I would move the desk and screen so that I don't have the sunlight coming straignt into my face, but rather from the side","Because facing th sunlight frontally is visually uncomfortable and tiring","Neither agree nor disagree","Disagree","Disagree","Disagree","Neither agree nor disagree","Neither agree nor disagree","Agree","Neither agree nor disagree","Disagree","Agree",0,0,0,1,"319_NG_1_Clear_q2-scrON",NA,"NG","45°","319","p319-320","20210609-150934-713",20048,0.416955,1059.887662,4165.603638,196.969934,3546.804331,20.035198,27.792366,9.964193,31.679998,6646.34265,0.777886,485.936523,21.756805,326.805786,"0.90325200000000005","26.993872",18.473436,269.820669,15.671067,255.214844,51.397928,11.393126,0.651849,"scrON",0,0,1,NA,"yes & qu.2"
"319_NG_2_Blurr_q1",38,"NG","319_NG_2_Blurr","362","yes",NA,"no",1,88,2021-06-09 14:59:32,2021-06-09 15:27:28,"Complete",319,"keep","NG","Exposure 2","BP 2229 (center of the building)","no","About 5 minutes","05min","I don't like the blurry panes on the window: it feels like I'm in a cage and someone wants to prevent me from looking outside. They had these blurred windows in my middle school and I hated it: another measure of corecition so that we can't even look at the sky while in class. Also, same comment as before about the light coming from in front of me: it's not how I would set things up for a prolonged period of time.",4,1,1,-1,3,"Slightly high","Uncomfortable","Noticeable","Yes","Just acceptable","Slightly","Not at all","Disagree","Neither agree nor disagree",1,NA,NA,NA,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Agree","Agree","Agree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree",0,0,0,1,"319_NG_2_Blurr_q1-scrON",NA,"NG","45°","319","p319-320","20210609-152835-961",14355.8,0.363877,893.122428,3321.691929,276.245971,2453.839602,17.136919,23.921968,21.619528,28.677515,6595.248996,0.583145,295.671814,11.832718,224.190308,"0.77746400000000004","22.380002999999999",16.512112,211.096852,11.721944,237.035156,48.415224,10.412117,0.58746,"scrON",0,0,1,NA,"no & qu.1"
"319_NG_2_Blurr_q2",38,"NG","319_NG_2_Blurr","362","no",NA,"no",2,90,2021-06-09 15:45:26,2021-06-09 15:58:10,"Complete",319,"keep","NG","Exposure 2","BP 2229 (center of the building)","no","About 30 minutes","30min","same as before. also, there's a background noise (ventilation system, or heating, I don't know - but it's not the fan) that I wish wasn't there",4,1,1,-1,2,"Slightly high","Uncomfortable","Noticeable","Yes","Just acceptable","Slightly","Not at all","Disagree","Neither agree nor disagree",NA,"Yes, I would like the following changes:","same as the other room: would move desk and screen to avoid facing the sun frontally. plus, would try to make the windows transparent (not translucent/blurry) and try to get rid of the background noise","I would be able to work better and more fomfortably with these changes  PS: the translucent windows prevent from looking at something far away, whereas this is recommended to do frequently to avoid eye dammage and fatigue when working on screens fro long preiods of time","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Neither agree nor disagree",0,0,0,1,"319_NG_2_Blurr_q2-scrON",NA,"NG","45°","319","p319-320","20210609-160404-818",49225,0.436444,1202.35558,4548.266633,264.59079,3717.030138,18.743967,26.332975,13.356456,31.083818,7634.325217,0.74146,461.371857,19.143485,286.544922,"0.85582199999999997","25.369527999999999",17.57996,281.024285,14.869122,285.980469,58.701874,14.207599,0.628394,"scrON",0,0,1,NA,"no & qu.2"
"320_NG_1_Blurr_q1",39,"NG","320_NG_1_Blurr","361","no",NA,"no",1,83,2021-06-09 12:46:11,2021-06-09 14:24:36,"Complete",320,"keep","NG","Exposure 1","BP 2229 (center of the building)","no","About 5 minutes","05min","No",5,0,0,2,3,"Just right","Very comfortable","Imperceptible","No",NA,"Not at all","Not at all","Agree","Strongly agree",9,NA,NA,NA,"Agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Agree","Neither agree nor disagree","Agree","Agree","Agree",0,0,0,0,"320_NG_1_Blurr_q1-scrON",NA,"NG","45°","320","p319-320","20210609-142700-171",26492,0.339411,811.973177,2952.046062,323.430861,1935.958031,15.362867,21.343031,34.724716,26.386616,5184.099178,0.596843,232.17662,9.096535,166.64595,"0.69364899999999996","20.241899",15.266853,194.531843,11.325688,249.621094,50.328304,10.987939,0.540904,"scrON",0,0,0,NA,"no & qu.1"
"320_NG_1_Blurr_q2",39,"NG","320_NG_1_Blurr","361","no",NA,"no",2,85,2021-06-09 14:47:44,2021-06-09 14:55:27,"Complete",320,"keep","NG","Exposure 1","BP 2229 (center of the building)","no","About 30 minutes","30min","No",4,2,1,1,4,"Just right","Very comfortable","Imperceptible","No",NA,"Not at all","Not at all","Agree","Strongly agree",NA,"No, I am comfortable and do not require changes",NA,NA,"Agree","Strongly disagree","Disagree","Strongly disagree","Strongly agree","Strongly agree","Neither agree nor disagree","Agree","Agree","Agree",0,0,0,0,"320_NG_1_Blurr_q2-scrON",NA,"NG","45°","320","p319-320","20210609-145831-434",22196,0.406569,1080.243683,4051.741731,247.959677,3272.753419,18.405069,25.523499,9.94794,30.063641,5484.737849,0.915057,424.535767,17.669484,327.035431,"0.82951399999999997","25.293856000000002",17.221123,258.736862,14.492431,304.160156,56.637262,13.028965,0.614947,"scrON",0,0,0,NA,"no & qu.2"
"320_NG_2_Clear_q1",40,"NG","320_NG_2_Clear","362","yes",NA,"no",1,87,2021-06-09 15:10:50,2021-06-09 15:20:09,"Complete",320,"keep","NG","Exposure 2","BP 2243 (end of the corridor)","yes","About 5 minutes","05min","No",4,1,1,1,4,"Just right","Comfortable","Noticeable","No",NA,"Slightly","Not at all","Agree","Strongly agree",9,NA,NA,NA,"Agree","Strongly disagree","Disagree","Strongly disagree","Agree","Agree","Neither agree nor disagree","Neither agree nor disagree","Agree","Agree",0,0,0,0,"320_NG_2_Clear_q1-scrON",NA,"NG","45°","320","p319-320","20210609-152059-579",13926.2,0.399179,989.666997,3858.458296,202.738578,3221.536258,19.697275,27.27088,14.370817,31.233799,6512.527434,0.725256,433.119263,19.156297,276.773621,"0.88630399999999998","26.271197999999998",18.296824,255.056771,14.915852,255.214844,52.616211,11.585763,0.643586,"scrON",0,0,0,NA,"yes & qu.1"
"320_NG_2_Clear_q2",40,"NG","320_NG_2_Clear","362","no",NA,"no",2,89,2021-06-09 15:35:53,2021-06-09 15:42:14,"Complete",320,"keep","NG","Exposure 2","BP 2243 (end of the corridor)","yes","About 30 minutes","30min","No",4,2,1,1,4,"Just right","Comfortable","Noticeable","No",NA,"Slightly","Not at all","Agree","Strongly agree",NA,"No, I am comfortable and do not require changes",NA,NA,"Agree","Strongly disagree","Disagree","Strongly disagree","Agree","Agree","Neither agree nor disagree","Agree","Strongly agree","Agree",0,0,0,1,"320_NG_2_Clear_q2-scrON",NA,"NG","45°","320","p319-320","20210609-154825-596",27924,0.445871,1271.767579,4691.170173,259.756162,3875.12211,19.244898,26.973946,20.454859,31.681103,7943.068244,0.764426,480.281738,19.405437,231.139328,"0.87665300000000002","25.946838",18.013592,301.325879,16.922401,320.941406,65.179682,14.910777,0.638822,"scrON",0,0,0,NA,"yes & qu.2"
"321_G1_1_Clear_q1",41,"G1","321_G1_1_Clear","371","yes",NA,"yes",1,92,2021-06-10 15:18:39,2021-06-10 17:10:04,"Complete",321,"keep","G1","Exposure 1","BP 2243 (end of the corridor)","yes","About 5 minutes","05min","No",3,1,1,1,3,"Just right","Comfortable","Noticeable","No",NA,"Slightly","Slightly","Agree","Agree",8,NA,NA,NA,"Strongly agree","Disagree","Disagree","Disagree","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree",0,0,0,1,"321_G1_1_Clear_q1-scrON","grainy pictures","G1",NA,"321","p321-322","20210610-171245-694",15071800,0.415514,532.478406,1925.700319,279.16244,1048.685636,23.960665,37.133076,3.516659,41.575886,16333.054663,0.097785,261.95752,8.207621,486.46347,"1.206825","20.621604999999999",24.194651,121.032097,7.240098,179.699219,32.355697,5.745851,0.777107,"scrON",0,0,0,NA,"yes & qu.1"
"321_G1_1_Clear_q2",41,"G1","321_G1_1_Clear","371","yes",NA,"yes",2,93,2021-06-10 17:33:10,2021-06-10 17:38:26,"Complete",321,"keep","G1","Exposure 1","BP 2243 (end of the corridor)","yes","About 30 minutes","30min","No",6,1,1,1,3,"Just right","Comfortable","Imperceptible","No",NA,"Not at all","Not at all","Agree","Agree",NA,"No, I am comfortable and do not require changes",NA,NA,"Agree","Disagree","Neither agree nor disagree","Disagree","Strongly agree","Strongly disagree","Disagree","Neither agree nor disagree","Agree","Agree",0,0,0,1,"321_G1_1_Clear_q2-scrON","grainy pictures","G1",NA,"321","p321-322","20210610-173953-503",16271100,0.427975,551.79179,2035.347113,286.64411,1134.828069,25.01911,37.938648,2.134223,42.469021,13617.802903,0.119467,192.65538,9.770328,573.202759,"1.233006","21.159493999999999",25.196764,134.459538,7.937031,188.089844,34.536741,6.444751,0.785931,"scrON",0,0,0,NA,"yes & qu.2"
